RPU,Sitio,Mes,Año,SUBTOTAL,IVA 8%,DAP,Cargos y depósitos,Créditos y redondeos,TOTAL RECIBO,KWH,KVARH,Consumo base,Consumo inter,Consumo punta,"TOTAL KWh (suma b,i,p)",Demanda Base,Demanda intermedia,Demanda punta,Factor de potencia,Factor de carga,Carga contratada (KW)
599130502309,6 Anapra,Enero,2025,53590.68,4287.2593,0.0,0.0,0.0607,57878.0,22608.0,7296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.17,3.3,85.0
599130502309,6 Anapra,Febrero,2025,66543.23,5323.4815,0.0,0.0,0.2885,71867.0,27527.0,8685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.37,4.16,85.0
599130502309,6 Anapra,Abril,2025,52272.38,4181.7778,0.0,0.0,-0.1578,56454.0,21688.0,8351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.32,5.46,85.0
599130502309,6 Anapra,Julio,2025,68854.77,5508.3704,0.0,0.0,-0.1404,74363.0,28084.0,9058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.17,3.97,85.0
599130502309,6 Anapra,Agosto,2025,72741.31,5819.2593,0.0,0.0,-0.5693,78560.0,28084.0,9139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.54,4.05,85.0
