RPU,Sitio,Mes,Año,SUBTOTAL,IVA 8%,DAP,Cargos y depósitos,Créditos y redondeos,TOTAL RECIBO,KWH,KVARH,Consumo base,Consumo inter,Consumo punta,"TOTAL KWh (suma b,i,p)",Demanda Base,Demanda intermedia,Demanda punta,Factor de potencia,Factor de carga,Carga contratada (KW)
599090502441,240 (IVI 13),Agosto,2025,119056.82,9524.5185,1150.0,0.0,-0.3385,129731.0,47772.0,22432.0,17246.0,30111.0,2852.0,50209.0,72.0,70.0,70.0,91.3,9.37,123.0
