RPU,Sitio,Mes,Año,SUBTOTAL,IVA 8%,DAP,Cargos y depósitos,Créditos y redondeos,TOTAL RECIBO,KWH,KVARH,Consumo base,Consumo inter,Consumo punta,"TOTAL KWh (suma b,i,p)",Demanda Base,Demanda intermedia,Demanda punta,Factor de potencia,Factor de carga,Carga contratada (KW)
599880300813,5-ZARA(140),Enero,2025,125859.96,10068.7407,1150.0,0.0,-0.7007,137078.0,51297.0,34388.0,16982.0,27798.0,6517.0,51297.0,72.0,78.0,72.0,83.06,8.83,124.0
599880300813,5-ZARA(140),Febrero,2025,114620.05,9169.6296,1150.0,0.0,0.3204,124940.0,45107.0,30124.0,15290.0,24155.0,5662.0,45107.0,71.0,75.0,71.0,83.16,8.95,124.0
599880300813,5-ZARA(140),Abril,2025,147426.77,11794.1481,1150.0,0.0,0.0819,160371.0,53902.0,31355.0,15189.0,28301.0,3195.0,46685.0,108.0,114.0,111.0,83.01,6.82,124.0
599880300813,5-ZARA(140),Julio,2025,217332.16,17386.5926,1150.0,0.0,0.2474,235869.0,92044.0,13345.0,28218.0,58137.0,5689.0,92044.0,131.0,150.0,129.0,98.97,8.24,124.0
599880300813,5-ZARA(140),Agosto,2025,216849.05,17347.9259,1150.0,0.0,0.0241,235347.0,92044.0,14631.0,29838.0,57040.0,4981.0,91859.0,132.0,153.0,130.0,98.76,8.07,124.0
