RPU,Sitio,Mes,Año,SUBTOTAL,IVA 8%,DAP,Cargos y depósitos,Créditos y redondeos,TOTAL RECIBO,KWH,KVARH,Consumo base,Consumo inter,Consumo punta,"TOTAL KWh (suma b,i,p)",Demanda Base,Demanda intermedia,Demanda punta,Factor de potencia,Factor de carga,Carga contratada (KW)
599020209061,115,Enero,2025,134176.43,10734.0741,0.0,0.0,-0.5041,144910.0,58846.0,23549.0,20047.0,31199.0,7600.0,58846.0,81.0,81.0,80.0,92.84,9.76,136.0
599020209061,115,Febrero,2025,124910.58,9992.8889,0.0,0.0,0.5311,134904.0,52102.0,20791.0,18292.0,27243.0,6567.0,52102.0,83.0,84.0,83.0,92.88,9.23,136.0
599020209061,115,Abril,2025,130762.93,10461.037,0.0,0.0,0.033,141224.0,56570.0,18880.0,16080.0,28289.0,2839.0,47208.0,81.0,82.0,81.0,92.85,9.59,136.0
599020209061,115,Julio,2025,131937.36,10554.963,0.0,0.0,-0.323,142492.0,55864.0,21650.0,18169.0,34230.0,3465.0,55864.0,79.0,80.0,77.0,93.24,9.38,136.0
599020209061,115,Agosto,2025,130606.97,10448.5926,0.0,0.0,0.4374,141056.0,55864.0,21431.0,19019.0,33180.0,3137.0,55336.0,76.0,82.0,77.0,93.25,9.07,136.0
