RPU,Sitio,Mes,Año,SUBTOTAL,IVA 8%,DAP,Cargos y depósitos,Créditos y redondeos,TOTAL RECIBO,KWH,KVARH,Consumo base,Consumo inter,Consumo punta,"TOTAL KWh (suma b,i,p)",Demanda Base,Demanda intermedia,Demanda punta,Factor de potencia,Factor de carga,Carga contratada (KW)
595210352108,5 ACM,Enero,2025,3575.09,286.0,1150.0,0.0,-0.09,5011.0,232.0,842.0,80.0,122.0,30.0,232.0,1.0,1.0,1.0,26.56,3.11,100.0
595210352108,5 ACM,Febrero,2025,30728.96,2458.2963,1150.0,0.0,-0.2563,34337.0,18120.0,9859.0,5741.0,9853.0,2526.0,18120.0,1.0,1.0,1.0,87.84,69.64,100.0
595210352108,5 ACM,Abril,2025,131754.09,10540.2223,1150.0,0.0,-1.3123,143443.0,54576.0,23586.0,15992.0,26732.0,2579.0,45303.0,84.0,84.0,85.0,88.7,8.88,100.0
595210352108(1),5 ACM,Abril,2025,27241.73,2179.4074,0.0,0.8704,-0.0078,29422.0,17921.0,23586.0,15992.0,26732.0,2579.0,45303.0,84.0,84.0,85.0,88.7,8.88,100.0
595210352108,5 ACM,Julio,2025,148797.29,11903.7778,1150.0,0.0,-0.0678,161851.0,61746.0,32467.0,20043.0,37871.0,3832.0,61746.0,86.0,86.0,86.0,88.51,9.65,100.0
595210352108,5 ACM,Agosto,2025,150245.95,12019.7037,1150.0,0.0,0.3463,163416.0,61746.0,32921.0,21557.0,37597.0,3559.0,62713.0,86.0,88.0,87.0,88.54,9.57,100.0
