RPU,Sitio,Mes,Año,SUBTOTAL,IVA 8%,DAP,Cargos y depósitos,Créditos y redondeos,TOTAL RECIBO,KWH,KVARH,Consumo base,Consumo inter,Consumo punta,"TOTAL KWh (suma b,i,p)",Demanda Base,Demanda intermedia,Demanda punta,Factor de potencia,Factor de carga,Carga contratada (KW)
595210352701,25 ACM,Agosto,2025,1481.8,118.5926,1150.0,0.0,0.6074,2751.0,154.0,0.0,52.0,89.0,9.0,150.0,1.0,1.0,1.0,99.99,2.01,100.0
