RPU,Sitio,Mes,Año,SUBTOTAL,IVA 8%,DAP,Cargos y depósitos,Créditos y redondeos,TOTAL RECIBO,KWH,KVARH,Consumo base,Consumo inter,Consumo punta,"TOTAL KWh (suma b,i,p)",Demanda Base,Demanda intermedia,Demanda punta,Factor de potencia,Factor de carga,Carga contratada (KW)
599950600313,76,Enero,2025,120763.98,9661.1111,1150.0,0.0,-0.0911,131575.0,52148.0,25303.0,17654.0,27740.0,6754.0,52148.0,73.0,75.0,72.0,89.97,9.34,160.0
599950600313,76,Febrero,2025,96841.57,7747.3333,1150.0,0.0,0.0967,105739.0,37407.0,18041.0,13497.0,19419.0,4491.0,37407.0,74.0,72.0,72.0,90.07,7.52,160.0
599950600313,76,Abril,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,160.0
599950600313,76,Julio,2025,740.9,59.3333,1150.0,0.0,0.7667,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,160.0
599950600313,76,Agosto,2025,1488.72,119.037,1150.0,0.0,-0.757,2757.0,0.0,0.0,55.0,91.0,9.0,155.0,1.0,1.0,1.0,99.99,2.08,160.0
