RPU,Sitio,Mes,Año,SUBTOTAL,IVA 8%,DAP,Cargos y depósitos,Créditos y redondeos,TOTAL RECIBO,KWH,KVARH,Consumo base,Consumo inter,Consumo punta,"TOTAL KWh (suma b,i,p)",Demanda Base,Demanda intermedia,Demanda punta,Factor de potencia,Factor de carga,Carga contratada (KW)
599080702883,232 (electrolux 1),Enero,2025,164657.31,13172.5926,1150.0,0.0,0.0974,178980.0,70712.0,28266.0,22632.0,38515.0,9565.0,70712.0,101.0,102.0,101.0,92.86,9.31,128.0
599080702883,232 (electrolux 1),Febrero,2025,155789.55,12463.1852,1150.0,0.0,0.2648,169403.0,63689.0,25485.0,20271.0,34852.0,8566.0,63689.0,105.0,105.0,105.0,92.84,9.02,128.0
599080702883,232 (electrolux 1),Abril,2025,148243.9,11859.4815,1150.0,0.0,-0.3815,161253.0,64455.0,21266.0,18350.0,32238.0,3237.0,53825.0,91.0,91.0,91.0,93.0,9.85,128.0
599080702883,232 (electrolux 1),Julio,2025,155365.61,12429.1852,1150.0,0.0,-0.7952,168944.0,65921.0,26155.0,21678.0,40111.0,4132.0,65921.0,91.0,91.0,91.0,92.95,9.73,128.0
599080702883,232 (electrolux 1),Agosto,2025,154592.84,12367.4815,1150.0,0.0,0.6785,168111.0,65921.0,26319.0,22927.0,39232.0,3767.0,65926.0,91.0,91.0,91.0,92.87,9.73,128.0
