RPU,Sitio,Mes,Año,SUBTOTAL,IVA 8%,DAP,Cargos y depósitos,Créditos y redondeos,TOTAL RECIBO,KWH,KVARH,Consumo base,Consumo inter,Consumo punta,"TOTAL KWh (suma b,i,p)",Demanda Base,Demanda intermedia,Demanda punta,Factor de potencia,Factor de carga,Carga contratada (KW)
599910800182,7-ZARA(158),Agosto,2025,74486.01,5958.8889,1150.0,0.0,0.1011,81595.0,30120.0,6577.0,10095.0,19040.0,1843.0,30978.0,46.0,48.0,46.0,97.82,8.67,110.0
